ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,ROI
776322,25/08/2017,25/08/2017,936,115485,45-49,F,16,21,20,119063.0,34,53.21999949,1.0,0.0,0.02855631052468021,-98.12100712216673
776323,26/08/2017,26/08/2017,936,115485,45-49,F,16,17,18,99078.0,23,35.79999948,2.0,0.0,0.023214033387835845,-94.41340774008302
776325,26/08/2017,26/08/2017,936,115485,45-49,F,16,19,20,452398.0,114,180.2200012,1.0,0.0,0.025199050393679902,-99.44512263159389
776334,26/08/2017,26/08/2017,936,115487,45-49,F,10,12,16,191223.0,48,76.41000056,1.0,0.0,0.025101582968575953,-98.69127078566795
776336,26/08/2017,26/08/2017,936,115487,45-49,F,10,15,14,22216.0,6,9.549999952,1.0,0.0,0.02700756211739287,-89.5287957588882
776338,23/08/2017,23/08/2017,936,115487,45-49,F,10,12,11,48291.0,11,18.01999998,1.0,0.0,0.022778571576484233,-94.45061042669323
776353,23/08/2017,23/08/2017,936,115490,40-44,F,63,66,67,27559.0,8,13.37,1.0,0.0,0.0290286294858304,-92.5205684367988
776373,21/08/2017,21/08/2017,936,115493,45-49,F,25,27,27,10194.0,4,4.590000033,2.0,1.0,0.039238767902687856,-56.427015563814486
776383,21/08/2017,21/08/2017,936,115495,45-49,F,23,27,29,1168.0,0,0.0,1.0,1.0,0.0,0.0
776405,21/08/2017,21/08/2017,936,115498,45-49,F,21,25,22,40126.0,16,25.86000001,1.0,0.0,0.03987439565369087,-96.1330239767467
776416,21/08/2017,21/08/2017,936,115500,45-49,F,19,22,20,3659.0,1,0.49000001,1.0,1.0,0.027329871549603715,104.08162848813005
776430,22/08/2017,22/08/2017,936,115503,30-34,M,10,14,16,3200.0,0,0.0,1.0,0.0,0.0,0.0
776464,22/08/2017,22/08/2017,936,115508,45-49,F,29,30,31,7550.0,1,1.679999948,1.0,1.0,0.013245033112582781,-40.47618863378679
776469,22/08/2017,22/08/2017,936,115509,45-49,F,28,33,29,45397.0,15,25.41999936,1.0,1.0,0.03304183095799282,-96.06608959411082
776473,22/08/2017,22/08/2017,936,115510,30-34,M,16,22,22,23086.0,2,3.310000062,1.0,1.0,0.008663259118080222,-69.78852020335702
776475,21/08/2017,21/08/2017,936,115510,30-34,M,16,21,20,16425.0,1,1.549999952,1.0,0.0,0.0060882800608828,-35.48386896982304
776476,21/08/2017,21/08/2017,936,115510,30-34,M,16,17,18,43756.0,5,5.439999938,0.0,0.0,0.011427004296553616,-100.0
776477,21/08/2017,21/08/2017,936,115510,30-34,M,16,22,17,9982.0,0,0.0,1.0,0.0,0.0,0.0
776489,21/08/2017,21/08/2017,936,115512,45-49,F,26,31,28,175389.0,55,81.60999787,1.0,0.0,0.031358865151178236,-98.7746599361601
776494,21/08/2017,21/08/2017,936,115513,30-34,M,15,16,16,7015.0,0,0.0,1.0,0.0,0.0,0.0
776515,21/08/2017,21/08/2017,936,115517,45-49,F,65,68,68,12706.0,3,4.98999989,1.0,1.0,0.023610892491736188,-79.95991939791406
776519,21/08/2017,21/08/2017,936,115517,45-49,F,65,71,67,70702.0,20,31.7099998,1.0,0.0,0.028287742920992336,-96.84642066759017
776533,21/08/2017,21/08/2017,936,115520,45-49,F,63,64,68,63927.0,16,25.52000046,2.0,0.0,0.025028548187776684,-92.1630095456511
776534,21/08/2017,21/08/2017,936,115520,45-49,F,63,69,67,15105.0,3,4.25999999,1.0,0.0,0.019860973187686197,-76.52582154114043
776538,21/08/2017,21/08/2017,936,115521,30-34,F,15,16,19,8774.0,1,1.830000043,1.0,0.0,0.011397310234784592,-45.355192540834274
776551,21/08/2017,21/08/2017,936,115523,30-34,F,16,18,22,14459.0,1,1.389999986,1.0,0.0,0.006916107614634484,-28.057553232234355
776552,22/08/2017,22/08/2017,936,115523,30-34,F,16,17,18,21596.0,2,2.809999943,1.0,0.0,0.009260974254491572,-64.41281066602498
776553,22/08/2017,22/08/2017,936,115523,30-34,F,16,21,17,66765.0,8,11.04999971,1.0,0.0,0.011982326069048154,-90.9502260068385
776563,23/08/2017,23/08/2017,936,115525,30-34,F,7,9,13,1369.0,0,0.0,1.0,1.0,0.0,0.0
776579,23/08/2017,23/08/2017,936,115527,30-34,F,10,13,14,26910.0,5,7.229999781,1.0,0.0,0.01858045336306206,-86.16874093650819
776603,23/08/2017,23/08/2017,936,115531,30-34,F,2,3,6,506.0,0,0.0,1.0,0.0,0.0,0.0
776615,23/08/2017,23/08/2017,936,115533,45-49,M,63,66,68,11988.0,3,4.269999862,1.0,0.0,0.025025025025025023,-76.58079549605381
776623,23/08/2017,23/08/2017,936,115535,45-49,M,64,69,65,19353.0,6,9.4799999,1.0,1.0,0.031002945279801578,-89.45147668197761
776631,23/08/2017,23/08/2017,936,115536,40-44,M,29,35,33,10960.0,2,2.890000105,1.0,0.0,0.01824817518248175,-65.39792513260133
776643,23/08/2017,23/08/2017,936,115538,30-34,M,15,18,18,33491.0,6,10.56999969,2.0,1.0,0.017915260816338718,-81.07852356994724
776644,23/08/2017,23/08/2017,936,115538,30-34,M,15,21,20,20083.0,2,3.200000048,2.0,1.0,0.009958671513220135,-37.50000093749999
776659,23/08/2017,23/08/2017,936,115541,30-34,M,16,19,22,8817.0,0,0.0,1.0,1.0,0.0,0.0
776661,23/08/2017,23/08/2017,936,115541,30-34,M,16,18,22,15466.0,1,0.970000029,1.0,0.0,0.006465795939480151,3.092780422999344
776662,22/08/2017,22/08/2017,936,115541,30-34,M,16,18,22,27072.0,3,4.370000005,1.0,0.0,0.011081560283687944,-77.11670483167426
776663,22/08/2017,22/08/2017,936,115541,30-34,M,16,19,22,15753.0,1,0.569999993,1.0,1.0,0.006347997206881229,75.43859864573716
776668,22/08/2017,22/08/2017,936,115542,40-44,M,19,21,24,3523.0,1,1.809999943,1.0,1.0,0.02838489923360772,-44.751379475595925
776685,22/08/2017,22/08/2017,936,115545,40-44,M,16,22,17,7745.0,0,0.0,1.0,0.0,0.0,0.0
776686,22/08/2017,22/08/2017,936,115545,40-44,M,16,17,21,18709.0,2,3.319999933,1.0,0.0,0.010690042225666791,-69.87951746443605
776687,23/08/2017,23/08/2017,936,115545,40-44,M,16,20,20,8022.0,0,0.0,2.0,1.0,0.0,0.0
776696,22/08/2017,22/08/2017,936,115547,30-34,M,10,11,12,7966.0,1,1.179999948,1.0,1.0,0.012553351744915892,-15.254233553576398
776697,22/08/2017,22/08/2017,936,115547,30-34,M,10,14,13,4132.0,0,0.0,1.0,1.0,0.0,0.0
776698,22/08/2017,22/08/2017,936,115547,30-34,M,10,14,16,12785.0,3,4.730000019,2.0,1.0,0.023464998044583497,-57.71670207259676
776699,27/08/2017,27/08/2017,936,115547,30-34,M,10,16,16,8213.0,1,1.379999995,1.0,1.0,0.0121758188238159,-27.536231621508083
776722,27/08/2017,27/08/2017,936,115551,30-34,M,2,4,7,545.0,0,0.0,1.0,1.0,0.0,0.0
776725,22/08/2017,22/08/2017,936,115552,40-44,M,23,26,27,2479.0,1,1.25999999,1.0,0.0,0.04033884630899556,-20.63492000503905
776780,22/08/2017,22/08/2017,936,115561,40-44,M,2,4,3,3812.0,2,3.049999952,1.0,0.0,0.05246589716684155,-67.21311423810803
776793,22/08/2017,22/08/2017,936,115563,45-49,M,21,23,26,1609.0,0,0.0,1.0,0.0,0.0,0.0
776799,22/08/2017,22/08/2017,936,115564,45-49,M,20,22,26,10257.0,3,3.579999924,1.0,1.0,0.029248318221702253,-72.06703851315501
776817,22/08/2017,22/08/2017,936,115567,40-44,M,10,14,16,12356.0,4,6.279999971,1.0,0.0,0.03237293622531564,-84.07643304748672
776825,23/08/2017,23/08/2017,936,115568,45-49,M,18,23,20,7410.0,1,1.210000038,1.0,0.0,0.013495276653171389,-17.355374496277495
776829,23/08/2017,23/08/2017,936,115569,45-49,M,16,20,19,140098.0,28,46.63000011,1.0,0.0,0.0199860097931448,-97.8554578648059
776831,22/08/2017,22/08/2017,936,115569,45-49,M,16,18,20,107021.0,20,34.44000012,1.0,0.0,0.018687921062221433,-97.096399545541
776840,22/08/2017,22/08/2017,936,115571,35-39,M,36,38,40,2797.0,1,1.289999962,1.0,0.0,0.03575259206292456,-22.480617871522078
776861,22/08/2017,22/08/2017,936,115574,45-49,M,7,9,12,16461.0,6,9.21999979,1.0,0.0,0.03644979041370512,-89.15401276814995
776892,30/08/2017,30/08/2017,936,115580,40-44,M,63,66,69,17488.0,5,7.719999909,1.0,0.0,0.028591033851784083,-87.04663197166367
776928,30/08/2017,30/08/2017,936,115586,35-39,M,10,11,15,9750.0,2,1.5,1.0,1.0,0.020512820512820513,-33.33333333333333
776935,30/08/2017,30/08/2017,936,115587,45-49,M,36,41,38,1136.0,0,0.0,1.0,1.0,0.0,0.0
777105,30/08/2017,30/08/2017,936,115615,45-49,M,63,67,67,4333.0,1,0.180000007,1.0,1.0,0.02307869836141242,455.55553395061816
777130,30/08/2017,30/08/2017,936,115619,35-39,M,16,21,22,6260.0,0,0.0,1.0,0.0,0.0,0.0
777131,22/08/2017,22/08/2017,936,115619,35-39,M,16,19,21,6359.0,0,0.0,1.0,0.0,0.0,0.0
777166,30/08/2017,30/08/2017,936,115625,30-34,M,63,69,65,2383.0,0,0.0,1.0,1.0,0.0,0.0
777187,30/08/2017,30/08/2017,936,115629,40-44,M,27,31,28,11292.0,3,5.389999866,1.0,1.0,0.026567481402763018,-81.44712384302683
777198,30/08/2017,30/08/2017,936,115631,30-34,M,64,70,69,12729.0,4,5.779999852,1.0,0.0,0.031424306701233404,-82.6989614947139
777200,23/08/2017,23/08/2017,936,115631,30-34,M,64,69,70,1898.0,0,0.0,1.0,1.0,0.0,0.0
777201,23/08/2017,23/08/2017,936,115631,30-34,M,64,69,65,1882.0,0,0.0,1.0,1.0,0.0,0.0
777235,24/08/2017,24/08/2017,936,115637,30-34,M,65,66,67,2883.0,1,0.99000001,1.0,1.0,0.0346860908775581,1.0100999897969656
777248,24/08/2017,24/08/2017,936,115639,30-34,F,7,9,10,3989.0,1,1.279999971,1.0,0.0,0.0250689395838556,-21.874998229980434
777261,24/08/2017,24/08/2017,936,115641,40-44,M,29,31,34,19603.0,4,5.279999971,1.0,1.0,0.020405040044891087,-81.06060595658288
777382,25/08/2017,25/08/2017,936,115675,40-44,M,24,26,27,3047.0,1,1.379999995,1.0,0.0,0.03281916639317361,-27.536231621508083
777398,25/08/2017,25/08/2017,936,115677,35-39,M,24,27,30,3029.0,1,1.049999952,1.0,1.0,0.033014196104324864,-4.761900408163072
777410,25/08/2017,25/08/2017,936,115679,45-49,M,26,29,28,3490.0,1,1.340000033,1.0,1.0,0.028653295128939826,-25.373136166183958
777482,25/08/2017,25/08/2017,936,115691,45-49,M,28,32,32,2479.0,0,0.0,1.0,0.0,0.0,0.0
777495,25/08/2017,25/08/2017,936,115693,40-44,M,19,25,25,19581.0,7,10.42999983,2.0,0.0,0.0357489402992697,-80.82454427039046
777519,24/08/2017,24/08/2017,936,115697,45-49,M,29,34,32,19537.0,5,6.099999905,1.0,0.0,0.025592465578133796,-83.60655712174146
777625,24/08/2017,24/08/2017,936,115715,45-49,M,16,17,19,59433.0,12,19.65999949,3.0,0.0,0.020190803089192872,-84.7405896346745
777627,23/08/2017,23/08/2017,936,115715,45-49,M,16,17,19,157534.0,33,56.19000077,2.0,0.0,0.020947858874909544,-96.44064785087562
777638,23/08/2017,23/08/2017,936,115717,40-44,M,7,10,12,1781.0,0,0.0,1.0,1.0,0.0,0.0
777670,23/08/2017,23/08/2017,936,115723,40-44,M,16,19,19,23769.0,4,6.029999852,1.0,0.0,0.016828642349278472,-83.41625166593786
777673,23/08/2017,23/08/2017,936,115723,40-44,M,16,18,17,7101.0,0,0.0,1.0,0.0,0.0,0.0
777742,23/08/2017,23/08/2017,936,115735,35-39,M,64,69,68,4726.0,1,1.830000043,1.0,1.0,0.021159542953872196,-45.355192540834274
777758,24/08/2017,24/08/2017,936,115737,30-34,M,19,20,20,5209.0,1,0.959999979,2.0,0.0,0.01919754271453254,108.33333789062509
777794,24/08/2017,24/08/2017,936,115743,30-34,M,18,23,24,13473.0,3,2.619999945,3.0,0.0,0.0222667557336896,14.503819197599258
777816,23/08/2017,23/08/2017,936,115747,40-44,M,2,7,7,500.0,0,0.0,1.0,1.0,0.0,0.0
777871,23/08/2017,23/08/2017,936,115756,30-34,M,20,26,23,4616.0,1,1.360000014,1.0,0.0,0.02166377816291161,-26.470588992214523
777904,30/08/2017,30/08/2017,936,115762,30-34,M,31,32,33,3279.0,0,0.0,1.0,0.0,0.0,0.0
777905,30/08/2017,30/08/2017,936,115762,30-34,M,31,36,36,3288.0,0,0.0,1.0,0.0,0.0,0.0
778037,28/08/2017,28/08/2017,936,115784,35-39,M,27,29,28,14615.0,4,6.050000191,1.0,0.0,0.027369141293191925,-83.47107490198755
778048,28/08/2017,28/08/2017,936,115786,30-34,M,27,28,29,56615.0,12,19.88000035,2.0,0.0,0.021195796167093526,-89.93963800408082
778085,28/08/2017,28/08/2017,936,115792,30-34,M,26,32,31,11735.0,3,4.529999971,1.0,1.0,0.025564550489987216,-77.9249446710427
778087,28/08/2017,28/08/2017,936,115792,30-34,M,26,30,32,15910.0,5,6.779999852,1.0,0.0,0.03142677561282212,-85.25073714116654
778112,28/08/2017,28/08/2017,936,115796,35-39,M,29,33,35,11446.0,2,3.090000033,1.0,1.0,0.017473353136466887,-67.63754079869292
778113,28/08/2017,28/08/2017,936,115796,35-39,M,29,35,35,4595.0,0,0.0,1.0,0.0,0.0,0.0
778124,28/08/2017,28/08/2017,936,115798,30-34,M,29,34,32,4871.0,0,0.0,1.0,0.0,0.0,0.0
778148,28/08/2017,28/08/2017,936,115802,35-39,M,28,32,30,3199.0,0,0.0,1.0,0.0,0.0,0.0
778156,28/08/2017,28/08/2017,936,115804,30-34,M,28,32,31,9388.0,2,3.140000105,1.0,0.0,0.021303792074989347,-68.1528673069901
778161,27/08/2017,27/08/2017,936,115804,30-34,M,28,31,33,17954.0,6,7.5400002,2.0,1.0,0.03341873677175003,-73.47480176459412
778208,27/08/2017,27/08/2017,936,115812,40-44,F,29,32,32,2755.0,0,0.0,1.0,0.0,0.0,0.0
778264,27/08/2017,27/08/2017,936,115822,40-44,F,27,31,30,8152.0,1,0.99000001,1.0,0.0,0.01226692836113837,1.0100999897969656
778266,27/08/2017,27/08/2017,936,115822,40-44,F,27,32,28,74542.0,19,34.1500001,1.0,0.0,0.025488986074964446,-97.07174232189827
778421,27/08/2017,27/08/2017,936,115848,40-44,F,20,21,23,6699.0,2,3.090000033,1.0,0.0,0.02985520226899537,-67.63754079869292
778422,27/08/2017,27/08/2017,936,115848,40-44,F,20,25,24,11911.0,4,3.959999919,1.0,0.0,0.033582402820921835,-74.74747423094581
778461,27/08/2017,27/08/2017,936,115854,40-44,M,29,35,33,10090.0,2,2.650000095,1.0,1.0,0.019821605550049554,-62.264152296190765
778471,27/08/2017,27/08/2017,936,115856,30-34,M,32,35,36,1273.0,0,0.0,1.0,1.0,0.0,0.0
778483,27/08/2017,27/08/2017,936,115858,40-44,F,18,24,20,24188.0,5,8.179999828,1.0,0.0,0.020671407309409626,-87.77506086764187
778529,27/08/2017,27/08/2017,936,115866,30-34,M,31,35,33,2214.0,0,0.0,1.0,0.0,0.0,0.0
778556,28/08/2017,28/08/2017,936,115870,40-44,M,32,35,38,9735.0,4,4.130000114,1.0,1.0,0.04108885464817669,-75.78692560781852
778590,28/08/2017,28/08/2017,936,115876,30-34,M,30,36,36,1371.0,0,0.0,1.0,1.0,0.0,0.0
778600,29/08/2017,29/08/2017,936,115878,40-44,F,22,23,25,10750.0,4,5.389999866,1.0,0.0,0.037209302325581395,-81.44712384302683
778626,29/08/2017,29/08/2017,936,115882,30-34,M,29,33,35,7629.0,1,0.720000029,1.0,1.0,0.013107877834578582,38.8888832947533
778628,29/08/2017,29/08/2017,936,115882,30-34,M,29,35,30,4608.0,0,0.0,1.0,0.0,0.0,0.0
778674,29/08/2017,29/08/2017,936,115890,35-39,M,29,31,30,3732.0,0,0.0,1.0,0.0,0.0,0.0
778689,30/08/2017,30/08/2017,936,115892,30-34,M,28,32,32,7453.0,1,1.679999948,1.0,1.0,0.013417415805715819,-40.47618863378679
778722,30/08/2017,30/08/2017,936,115898,35-39,F,64,70,67,41785.0,14,19.10000038,1.0,0.0,0.033504846236687806,-94.76439800992297
778737,30/08/2017,30/08/2017,936,115900,35-39,M,27,32,30,8077.0,2,3.579999924,1.0,1.0,0.02476166893648632,-72.06703851315501
778756,30/08/2017,30/08/2017,936,115904,35-39,F,63,65,65,5602.0,1,1.580000043,1.0,0.0,0.01785076758300607,-36.708862481973995
778804,30/08/2017,30/08/2017,936,115912,30-34,M,26,29,29,6184.0,2,2.75,1.0,1.0,0.03234152652005175,-63.63636363636363
778808,29/08/2017,29/08/2017,936,115912,30-34,M,26,28,29,1738.0,0,0.0,1.0,0.0,0.0,0.0
778964,29/08/2017,29/08/2017,936,115938,35-39,F,27,33,28,112460.0,25,41.29000068,1.0,0.0,0.0222301262671172,-97.57810611883961
779057,29/08/2017,29/08/2017,936,115954,40-44,M,15,21,21,4414.0,0,0.0,1.0,0.0,0.0,0.0
779106,28/08/2017,28/08/2017,936,115962,35-39,F,30,35,36,14670.0,7,9.410000324,1.0,0.0,0.047716428084526245,-89.37300780479761
779438,28/08/2017,28/08/2017,936,116031,30-34,F,64,66,69,33144.0,9,13.40999985,1.0,0.0,0.02715423606082549,-92.54287836550571
779453,29/08/2017,29/08/2017,936,116033,45-49,M,64,68,70,4397.0,1,0.949999988,1.0,0.0,0.02274277916761428,5.263159224376753
779488,29/08/2017,29/08/2017,936,116039,45-49,M,65,68,69,1006.0,0,0.0,1.0,0.0,0.0,0.0
779573,29/08/2017,29/08/2017,936,116053,35-39,F,10,13,16,89527.0,24,32.28999996,1.0,0.0,0.02680755526265819,-96.90306596085854
779608,29/08/2017,29/08/2017,936,116059,35-39,F,15,18,16,2459.0,0,0.0,1.0,0.0,0.0,0.0
779609,29/08/2017,29/08/2017,936,116059,35-39,F,15,20,18,7116.0,2,1.730000019,1.0,1.0,0.028105677346824058,-42.19653242674328
779622,29/08/2017,29/08/2017,936,116061,30-34,F,15,18,17,8613.0,1,0.889999986,2.0,0.0,0.011610356437942644,124.7191046585028
779631,19/08/2017,19/08/2017,936,116063,35-39,F,16,19,18,9730.0,1,1.379999995,1.0,0.0,0.010277492291880781,-27.536231621508083
779644,19/08/2017,19/08/2017,936,116065,30-34,F,16,20,20,51816.0,8,10.2299999,2.0,1.0,0.015439246564767639,-80.44965767790477
779645,22/08/2017,22/08/2017,936,116065,30-34,F,16,21,20,27289.0,3,4.429999828,1.0,0.0,0.010993440580453663,-77.42663569241114
779715,22/08/2017,22/08/2017,936,116077,30-34,F,29,32,33,20409.0,4,3.829999924,1.0,0.0,0.019599196432946248,-73.89033890748453
779716,22/08/2017,22/08/2017,936,116077,30-34,F,29,32,34,8044.0,1,1.110000014,1.0,0.0,0.012431626056688214,-9.909911046181294
779738,22/08/2017,22/08/2017,936,116081,30-34,F,28,32,33,15645.0,4,5.349999905,1.0,0.0,0.02556727388942154,-81.30841088304655
779778,22/08/2017,22/08/2017,936,116087,30-34,F,31,37,34,2466.0,0,0.0,2.0,2.0,0.0,0.0
779789,22/08/2017,22/08/2017,936,116089,45-49,M,10,14,13,11611.0,3,3.950000048,1.0,1.0,0.025837567823615536,-74.68354461144047
779824,22/08/2017,22/08/2017,936,116095,45-49,M,7,13,9,9375.0,3,4.019999981,1.0,0.0,0.032,-75.12437799188139
779871,22/08/2017,22/08/2017,936,116103,30-34,F,32,37,34,4402.0,1,1.330000043,1.0,1.0,0.022716946842344387,-24.81203250607715
779918,22/08/2017,22/08/2017,936,116111,30-34,F,18,23,24,8469.0,2,3.089999914,1.0,0.0,0.02361553902467824,-67.63753955237165
779922,22/08/2017,22/08/2017,936,116111,30-34,F,18,22,24,5823.0,1,1.419999957,1.0,1.0,0.01717327837884252,-29.577462656218934
779944,21/08/2017,21/08/2017,936,116115,35-39,M,10,13,16,2549.0,0,0.0,1.0,0.0,0.0,0.0
779979,21/08/2017,21/08/2017,936,116121,35-39,M,16,17,21,25817.0,4,6.019999981,1.0,0.0,0.015493666963628618,-83.3887042665092
779995,21/08/2017,21/08/2017,936,116123,30-34,F,20,24,25,1961.0,0,0.0,1.0,0.0,0.0,0.0
780064,21/08/2017,21/08/2017,936,116135,30-34,F,22,24,25,2554.0,0,0.0,1.0,0.0,0.0,0.0
780104,21/08/2017,21/08/2017,936,116147,30-34,F,25,27,26,4971.0,1,1.230000019,1.0,1.0,0.020116676725005028,-18.699188247736117
780199,22/08/2017,22/08/2017,936,116163,35-39,F,23,28,27,1030.0,0,0.0,1.0,1.0,0.0,0.0
780318,22/08/2017,22/08/2017,936,116183,45-49,F,29,32,31,162341.0,56,77.07999969,3.0,0.0,0.034495290776821626,-96.1079397871492
780323,21/08/2017,21/08/2017,936,116183,45-49,F,29,35,34,24542.0,7,9.329999924,1.0,0.0,0.028522532800912718,-89.28188630068846
780486,21/08/2017,21/08/2017,936,116216,30-34,F,65,69,71,2879.0,0,0.0,1.0,1.0,0.0,0.0
780498,22/08/2017,22/08/2017,936,116218,30-34,F,64,65,68,13621.0,3,4.090000033,1.0,0.0,0.02202481462447691,-75.5501224466616
780511,23/08/2017,23/08/2017,936,116220,30-34,F,63,65,66,6175.0,1,1.370000005,2.0,1.0,0.016194331983805668,45.985400927060574
780629,24/08/2017,24/08/2017,936,116240,30-34,F,28,34,34,2963.0,0,0.0,1.0,0.0,0.0,0.0
780653,24/08/2017,24/08/2017,936,116244,30-34,F,29,33,35,9076.0,1,1.379999995,1.0,1.0,0.011018069634200088,-27.536231621508083
780655,24/08/2017,24/08/2017,936,116244,30-34,F,29,33,34,20941.0,4,5.909999967,1.0,1.0,0.019101284561386753,-83.07952613225454
780666,24/08/2017,24/08/2017,936,116246,45-49,F,10,13,13,3462.0,0,0.0,1.0,0.0,0.0,0.0
780681,24/08/2017,24/08/2017,936,116248,30-34,F,26,29,29,4073.0,0,0.0,1.0,1.0,0.0,0.0
780700,18/08/2017,18/08/2017,936,116252,30-34,F,27,33,30,3745.0,0,0.0,1.0,0.0,0.0,0.0
780748,18/08/2017,18/08/2017,936,116265,30-34,F,24,26,28,830.0,0,0.0,1.0,0.0,0.0,0.0
780759,18/08/2017,18/08/2017,936,116267,45-49,F,18,24,22,2912.0,0,0.0,1.0,0.0,0.0,0.0
780760,24/08/2017,24/08/2017,936,116267,45-49,F,18,23,22,17167.0,5,6.910000086,1.0,0.0,0.029125648045669014,-85.52822015116833
780797,24/08/2017,24/08/2017,936,116273,30-34,F,22,25,25,24491.0,7,9.539999962,1.0,0.0,0.028581928055203952,-89.51781966474603
780799,23/08/2017,23/08/2017,936,116273,30-34,F,22,24,26,44699.0,13,17.30000037,2.0,0.0,0.029083424685115995,-88.43930660563333
780821,23/08/2017,23/08/2017,936,116277,30-34,F,23,24,25,6469.0,2,1.309999943,1.0,0.0,0.030916679548616478,-23.664118815919675
780830,23/08/2017,23/08/2017,936,116279,45-49,F,16,17,17,16053.0,3,4.079999924,1.0,1.0,0.018688095683049896,-75.49019562187618
780835,23/08/2017,23/08/2017,936,116279,45-49,F,16,21,21,54724.0,12,17.92999995,1.0,1.0,0.02192822162122652,-94.42275514339865
780867,23/08/2017,23/08/2017,936,116285,30-34,F,21,27,26,4706.0,1,1.220000029,1.0,0.0,0.021249468763280918,-18.03278883364682
780974,23/08/2017,23/08/2017,936,116303,40-44,F,32,38,36,8316.0,3,4.569999933,1.0,1.0,0.03607503607503607,-78.11816160479582
781066,23/08/2017,23/08/2017,936,116323,40-44,F,22,26,25,5794.0,2,2.269999981,1.0,0.0,0.03451846738004832,-55.94713619515224
781114,23/08/2017,23/08/2017,936,116331,40-44,F,18,24,22,4813.0,1,1.029999971,1.0,0.0,0.02077706212341575,-2.912618625695094
781159,23/08/2017,23/08/2017,936,116339,40-44,F,10,15,11,85285.0,26,36.13000035,1.0,0.0,0.03048601747083309,-97.23221702099984
781162,21/08/2017,21/08/2017,936,116339,40-44,F,10,11,13,5839.0,1,1.370000005,1.0,0.0,0.017126220243192325,-27.007299536469713
781175,21/08/2017,21/08/2017,936,116341,40-44,F,15,16,21,5859.0,1,1.539999962,1.0,0.0,0.017067759003242877,-35.06493346264122
781187,18/08/2017,18/08/2017,936,116343,40-44,F,16,22,19,164118.0,41,59.06999993,1.0,0.0,0.024982025128261375,-98.30709327715417
781195,18/08/2017,18/08/2017,936,116345,35-39,F,63,67,69,18234.0,6,7.810000062,1.0,0.0,0.03290556103981573,-87.19590279050628
781207,18/08/2017,18/08/2017,936,116347,35-39,F,64,67,70,2755.0,0,0.0,1.0,0.0,0.0,0.0
781303,19/08/2017,19/08/2017,936,116363,35-39,F,27,29,30,73676.0,20,28.5,1.0,0.0,0.027145881969705195,-96.49122807017544
781305,19/08/2017,19/08/2017,936,116363,35-39,F,27,30,28,18421.0,7,10.07999992,1.0,0.0,0.03800010857173878,-90.07936500062989
781327,19/08/2017,19/08/2017,936,116367,35-39,F,29,35,35,164754.0,49,67.97999978,2.0,1.0,0.02974131128834505,-97.05795821348559
781353,19/08/2017,19/08/2017,936,116371,35-39,F,10,13,15,7449.0,1,1.639999986,1.0,1.0,0.013424620754463686,-39.02438972337894
781354,19/08/2017,19/08/2017,936,116371,35-39,F,10,14,16,6424.0,1,0.529999971,1.0,0.0,0.015566625155666251,88.67925560697815
781438,18/08/2017,18/08/2017,936,116385,30-34,M,63,65,68,2086.0,0,0.0,1.0,0.0,0.0,0.0
781470,18/08/2017,18/08/2017,936,116391,35-39,M,16,17,18,6016.0,0,0.0,1.0,0.0,0.0,0.0
781499,18/08/2017,18/08/2017,936,116395,35-39,M,15,21,20,6412.0,1,1.370000005,1.0,0.0,0.015595757953836557,-27.007299536469713
781508,24/08/2017,24/08/2017,936,116397,30-34,F,63,68,64,5040.0,1,1.440000057,1.0,0.0,0.01984126984126984,-30.55555830439804
781556,24/08/2017,24/08/2017,936,116405,30-34,F,32,37,36,1772.0,0,0.0,1.0,0.0,0.0,0.0
781559,18/08/2017,18/08/2017,936,116405,30-34,F,32,38,34,1783.0,0,0.0,1.0,0.0,0.0,0.0
781606,18/08/2017,18/08/2017,936,116413,35-39,M,20,21,24,8200.0,3,3.919999957,1.0,0.0,0.036585365853658534,-74.48979563853602
781690,18/08/2017,18/08/2017,936,116427,45-49,F,26,28,30,115896.0,38,49.44000006,1.0,0.0,0.03278801684268655,-97.97734628077183
781811,18/08/2017,18/08/2017,936,116447,35-39,F,16,17,22,10186.0,1,1.230000019,1.0,1.0,0.0098173964264677,-18.699188247736117
781857,18/08/2017,18/08/2017,936,116455,30-34,M,20,21,24,9134.0,3,4.180000067,2.0,0.0,0.032844317932997594,-52.153110814770706
781858,18/08/2017,18/08/2017,936,116455,30-34,M,20,25,22,3385.0,1,1.440000057,1.0,1.0,0.029542097488921712,-30.55555830439804
781907,19/08/2017,19/08/2017,936,116463,45-49,F,21,27,23,1314.0,0,0.0,1.0,0.0,0.0,0.0
781928,19/08/2017,19/08/2017,936,116467,30-34,M,18,21,22,2916.0,0,0.0,1.0,1.0,0.0,0.0
781929,20/08/2017,20/08/2017,936,116467,30-34,M,18,21,21,6142.0,1,1.330000043,1.0,0.0,0.0162813415825464,-24.81203250607715
781950,20/08/2017,20/08/2017,936,116471,30-34,F,20,26,21,1984.0,0,0.0,1.0,0.0,0.0,0.0
781999,20/08/2017,20/08/2017,936,116479,30-34,M,24,30,29,9142.0,3,3.749999881,1.0,0.0,0.03281557646029316,-73.33333248711108
